ID	TARGET	TEXT
954	转基因食品	非转基因为什么吃不起？在没有转基因技术的年代不都是吃的非转基因的食物吗？我不懂转基因，我可以选择不涉及转基因技术的食物吗？
955	转基因食品	没明白我的意思，可能我没表达清    楚。 既然你说“科学不能证明转基因无害”，那你为何相信转基因是无害的呢？这岂不是没有“科学”依据吗？我建议你别钻牛角尖，从其它角度去看，会豁然开朗。科学不是世界唯一
956	转基因食品	科学承认“我错了”，所以科学不是迷信。科学不能证明“转基因无害”，所以科学思考的声音盖不住舆论偏见的引导
957	转基因食品	拒绝转基因。科学需要实验，但实验对象不能是普通公民。
958	转基因食品	既然科学不能证实，那你为何相信呢？没有依据，显然你也是迷信啊，迷信科学，岂不是对科学的戏弄？你为什么不能用其他方法（换角度，科学不是世界的唯一）去看此问题呢！
959	转基因食品	喜欢吃转基因的人，个人去吃。我们不愿意稀里糊涂地当小白鼠。请农业部担负起责任。
960	转基因食品	你就少忽悠吧。我就问你，你去请教一下袁隆平，他会告诉你杂交就是转基因吗?基因重组就是转基因?你是语文没学好还是生物没学好?
961	转基因食品	坚决抵制转基因作物种子！让孟山都滚出中国！谁帮助推广转基因种子谁就是坑害中国人民的汉奸卖国贼！强烈谴责美国拿中国儿童作活体动物试验！强烈要求中央严惩湖南邵阳卖国贼官员！
962	转基因食品	哎，没知识，真可怕，给你科普一下吧，但从生物学上讲，杂交和转基因都属于“基因重组”，都属于基因重组技术的范畴。
963	转基因食品	杂交不是转基因，弄懂概念再胡说
964	转基因食品	所有转基因的东西都写在包装上 怎么不见欧洲人有你们这么愤青呢
965	转基因食品	你上过中学没?上过中学都不会说出杂交等于转基因这种话，可见挺转的都是找了些小学没毕业的来培训一下就上岗了。
966	转基因食品	在一些挺转人士的口中，转基因技术是上帝恩赐的礼物，所有对人体、环境有害的基因都是转不成的，所有对人和环境无害的基因都可以顺利转成功，所以，只要是转基因（因为转成功了）都是无害的！这种假设可信度等于零！挺转者怎么看？
967	转基因食品	转基因有害健康？有科学依据吗？
968	转基因食品	各级政府机关幼儿园都标配转基因之后再来忽悠百姓吧！愚蠢贪婪的脏官遍地都是，连学校都可以建在毒地里，致使孩子得白血病，脏官考虑百姓的生命安全吗？
969	转基因食品	五毛，水军，果壳网，基因农业网，某些生物专业的在读无良赚外快的学生组成了转基因水军。
970	转基因食品	你说的有理，但是很多无脑反对转基因的太讨厌了，一脸你说什么我不听我就是反对，问你到底几个基因？
971	转基因食品	抵不抵制转基因不重要，现在最重要的是要首先抵制评论五毛。
972	转基因食品	就你这流氓地痞的口气。吃了转基因不会把基因转给你就是安全的?吃地沟油也不会把地沟油的基因转给你你怎么不天天吃?转基因的危害在于对身体的长期危害，对生态物种的基本性破坏。就你这一口一个被狗干了的货，活脱脱就是一个地痞流氓转基因货。
973	转基因食品	反转基因的人：家庭主妇多、有下一代的多、受过高等教育有人权意识的多、对生活品质有要求的多；挺转基因的：无子女的多、非家庭主妇的多、参与利益链的多、家里穷的多、要不要孩子无所谓的多。转基因作为全球敏感话题，在中国这般混乱无序的管理状态全因为阻碍社会进步却不自知的落后白痴存在！
974	转基因食品	黑心农业部打脸吧～失职渎职监管不力，转基因泛滥无标识、欺上瞒下、为钱出卖国民健康、剥夺国民知情权，实当入狱！
975	转基因食品	赶快让获得安全证书的国产转基因上市。要不中国会落后世界的
976	转基因食品	谁和你说欧美人不吃转基因食品 英国超市就有卖转基因大豆的豆浆
977	转基因食品	应该让孟山都滚 但是转基因不但不应该抵制还应该大力发展 最好是让所有的国家都使用的转基因种子
978	转基因食品	餐馆用的全是转基因大豆油，吃了这么多还活蹦乱跳的反转，得有多蠢。
979	转基因食品	抵制转基因？那多少中国人得饿死？非转基因，你们吃的起吗，呵呵了。虽然转基因食品的安全性一直没有定论，但是无脑抵制，不是脑残是什么？？？
980	转基因食品	宁可饿死也不能吃转基因。伸引一下，宁可3亿中国贫困人口饿死，也不能让我吃在中国种出来的转基因食品。
981	转基因食品	我不懂转基因，我可以选择不涉及转基因技术的食物吗？
982	转基因食品	让虫死的是基因编译出来的抗虫蛋白，据说对人影响不大，反正美国人吃那么多也没事。但吃东西就能吸收基因就有点科幻了，你每天吃猪肉，有吸收猪的基因吗？
983	转基因食品	杂交基因混合得更多，也不安全。
984	转基因食品	有些评论也真是够了…反对起码也说得有理点嘛…什么叫基因片段通过食物嵌入人体基因……特么你吃了那么多青菜也没见你可以光合作用啊……
985	转基因食品	点赞，怎么说呢，上学时就机械式灌输转基因怎么怎么好不难看出政府对转基因的态度，政治始终是政治，有时候房子塌了才知道修补，大雨了才知道收衣服，如果只是天气不太好时你对老板说，喂，老板我回家收下衣服活一会在干吧，不可能的，抗社会主义的旗干资本主义的事，这不就是咱们所谓的特
986	转基因食品	崔兄钦佩你的责任感！但我们是百姓啊！面对的是纳税人养的农业部官员，他们忙着看报纸喝茶水，每天想着假期去哪旅游？下班去哪消费？把家人移民到国外。哪有时间调查转基因啊？读读商人送来的报告，这已经是很累的工作了，我们还是别给纳税人养的人添麻烦了。
987	转基因食品	客观的评价，不管转基因食品是否有害，我都觉得小崔做的很对，农业部即是裁判员又是运动员，面对质疑他们随便检测拿个报告走个过场，就说没问题，这是完全不负责任的。最重要的是官员和企业之间的利益勾当，这就更说不清了！
988	转基因食品	农业部说了，推广转基因是党中央国务院的战略决策！
989	转基因食品	我只想说我有权不吃转基因食品，所以希望监管方可以督促生产者标明产品类型
990	转基因食品	也没谁完全证明换基因无害吧？起码我支持生物多样性。农民受经济利益等趋势无可厚非。但是真正好的贵的农产品一定不是转基因的，这个怎么解释呢？
991	转基因食品	对啊！你证明的了能让虫子吃了烂肚子的抗虫转基因人吃了不会慢慢受侵害吗？你证明得了抗病毒基因不会在代谢过程中被嵌入我们的DNA中吗?
992	转基因食品	你证明得了抗病毒基因不会在代谢过程中被嵌入我们的DNA中吗?[衰]
993	转基因食品	觉得转基因没问题的请自己吃，反正我不吃[哆啦A梦吃惊]
994	转基因食品	其实先撇开转基因不谈，一个13亿人口的农业大国，那帮子整天在喊要保证粮食安全！但情况是国内好多农作物种子竟然都要来源于孟山都！农业部那帮子真不知道整天在想什么？干什么？别再整天沉迷于袁老师的杂交稻先进事迹中了，醒醒吧！
995	转基因食品	觉得转基因没问题的请自己吃，我是不吃的。还有一群小学生生物水平的在评论里喷粪也是醉了[哆啦A梦吃惊]
996	转基因食品	人家吃了一辈子都没毒死的，那叫证明没有毒。这种没经过实验的，你用小命赌它没毒那是你有勇气，对不起，我没有，欧美研制的这么欢快，你要知道，大部分转基因植物是部批准上桌的，官老爷们自己也是有特供的
997	转基因食品	支不支持转基因是衡量有无科学素养的一块试金石。
998	转基因食品	基因技术你可以研究 推广到粮食上得谨慎又谨慎  强行改变物种基因 就是违背伦理哲学的 没有谁有资格担保转基因粮食不会给人类带来危害 若果是为了某些人的利益 盲目推广 那也只能是那些人的劣性根
999	转基因食品	不抵制转基因技术，抵制转基因食品！！
1000	转基因食品	我的理解同样不都是改变原有的基因吗，最终按人们想要的方式生长吗？让植物更抗虫害和让猪更瘦溜不一样吗？
1001	朝鲜核试验	三胖子还是有狠、有计谋、有智慧，他游走在大国之间，这么折腾都相安无事！
1002	朝鲜核试验	去韩国留学会有危险吗？好害怕[打脸]
1003	朝鲜核试验	朝鲜研发核武是朝鲜内政，任何国家无权干涉
1004	朝鲜核试验	人家放炮仗提前庆祝愚人节，大家莫激动[微笑]
1005	朝鲜核试验	我滴家在东北[拜拜]
1006	朝鲜核试验	只要射得干净 射得彻底 哪怕吃草根 喝泥汤
1007	朝鲜核试验	抗美援朝的的胜利果实！打脸么？
1008	朝鲜核试验	朝鲜表演玩具，全世界都在笑话
1009	朝鲜核试验	据共同社报道，日本加强了对朝鲜的单边制裁，被禁再入境对象增加到22人。共同社13日对多名相关人士采访获悉，日本政府把原则上禁止访朝后再次入境的对象扩大至22人，包括在日本朝鲜人总联合会（朝鲜总联）干部及旗下科学家相关团体成员等。鉴于朝鲜举行核试验
1010	朝鲜核试验	美国有的，别人为什么不能有？
1011	朝鲜核试验	金正恩发表讲话称，朝鲜将进行核弹头爆炸试验和可装载核弹头的弹道导弹发射试验。而联合国安理会因朝鲜近期进行的核试验和弹道导弹技术试验通过新的对朝制裁过了还不到两周。
1012	朝鲜核试验	中国又一邻国或将宣布拥核：竟不是朝鲜_环球新军事 ，除非无资格应酬。朝鲜像前苏联的解体，那么就不是金氏正恩当首相。支持朝鲜发射核弹试验，韩国的核试验之前，希望朝鲜给韩国极大压力
1013	朝鲜核试验	朝鲜朝鲜，朝廷危险，埋下祸根，定下天劫咳咳咳………
1014	朝鲜核试验	朝鲜历来说话不算数，等别人答应他条件后，立刻变卦，毫无诚信可言。 
1015	朝鲜核试验	据韩联社报道，韩国统一部发言人周一（4月25日）表示，韩国将密切关注朝鲜的核试验情况；朝鲜似乎已准备好进行核试验，但尚未发觉核试验的特定迹象；朝鲜潜水艇发射导弹展现若干进步技术。
1016	朝鲜核试验	东北人民请记住共产党的好吧！
1017	朝鲜核试验	美国三天两头在朝鲜家门口武力讹诈才是朝鲜半岛问题的病根 
1018	朝鲜核试验	针对朝鲜2月7日发射远程火箭，韩国政府8日就此发表声明称，韩方对此予以强烈谴责。朝鲜发射远程“导弹”不仅明确违反了联合国安理会相关决议，而且是安理会在讨论朝鲜核试验制裁决议的... |韩国政府就...
1019	朝鲜核试验	全面禁止核试验条约组织执行秘书长拉西纳·泽博10日表示，该组织正在监控朝鲜核试验场地区“不寻常的地质运动”，专家们正在分析这次试验的情况以验证爆炸的具体情况。
1020	朝鲜核试验	自己约的炮，含着泪也要打完。
1021	朝鲜核试验	艹，云顶天宫怎么办？
1022	朝鲜核试验	时代尖兵：朝鲜核试——再严厉的制裁都比兵荒马乱强 - 国内某些人强烈反对朝鲜核试验，有人说此举威胁国际社会，可朝鲜未派军舰或战略轰炸机到别人家门口示威，更没“误炸”平民;有人说威胁中国安全，可朝鲜作战对象仅有美日韩，如果朝鲜核试真的威胁中国安全，美国应该高兴才对 
1023	朝鲜核试验	联合国安理会7日发表媒体声明，强烈谴责朝鲜利用弹道导弹技术从事发射活动，表示将迅速通过包含重要举措的新决议。安理会重申，这些发射活动尤其是核试验，对国际和平与安全构成明确威胁。
1024	朝鲜核试验	联合国安理会周三投票一致通过扩大对朝鲜制裁的决议，决定实施一系列制裁措施，遏制朝鲜的核、导开发计划，以此回应朝鲜1月6日的核试验。决议将朝鲜16个个人、12个企业以及31艘船列为制裁对象。安理会刚刚以15票赞成一致通过了由美国提交进一步制裁朝鲜的决议草案。决议规定联合国成员国必须对朝鲜的
1025	朝鲜核试验	猪饲料车掉头！不发货了，哼！！！[白眼]
1026	朝鲜核试验	一名负责为朝鲜向中国传达信息的消息人士说，朝鲜希望与美国、中国和韩国达成和平协议，正式结束朝鲜半岛战争，否则朝鲜不会停止核试验。他说：“这个爆炸是要做给美国看的......中国不应跟随美国。”
1027	朝鲜核试验	中国第一颗原子弹试爆成功，朝鲜是国际上第一个发来贺电的国家。朝鲜的核武器是针对美国的，而不是针对中国——印度公开声称他的核武器是针对中国的，只因印度是美国的走狗，所以国内的公知对印度拥核武器装聋作哑，屁都不放一个，而对朝鲜狂吠不止。
1028	朝鲜核试验	朝鲜这小弟被美帝老是摩擦，擦下擦下就射了，擦下擦下又射了[哈哈][哈哈][哈哈]
1029	朝鲜核试验	炸死三条鱼，三胖加餐
1030	朝鲜核试验	支持！国强才能民富！金三胖好样的！加油！
1031	朝鲜核试验	金正恩宣布：10年，要让朝鲜宇航员登陆太阳！ 美国记者问道，太阳温度那么高怎么登上去？顿时鸦雀无声。大家不知怎样回答。 这时金将军缓缓说道，我们天黑去！顿时全场朝鲜人响起雷鸣般掌声，正在看电视直播的奥巴马，冷笑对周围的同僚说："这二逼，天黑了根本没太阳” 白宫内也响起了雷鸣般的掌声！！
1032	朝鲜核试验	“我非常希望中方与我们一起合作，或者有效应对朝鲜威胁。当然这说起来容易，但无论对哪一方而言都是挑战，目前最重要的是先消灭朝鲜的导弹威胁，中国直接揭串美朝阴谋，朝鲜威胁谁了？核试验没有任何危险就是哄骗美朝配合阴谋勾当，美韩的大规模军演才是对半岛安全威胁，朝鲜核技术差没威胁谁。
1033	朝鲜核试验	坚决中止朝鲜搞核武器，如果金三没有诚心那就实施斩首行动，灭亡金三世家统治朝鲜的资格，由新政府来统一。
1034	朝鲜核试验	三胖饿了 放个窜天猴要龙虾呢 不给继续放
1035	朝鲜核试验	我真心的希望国家能够以实际行动来制止朝鲜的核武实验，太可怕的了。我也希望“砖家”们下回闭上你们那张找不到重点的嘴，祈祷和平，祈祷半岛和平。 
1036	朝鲜核试验	保卫祖国，敌人有的武器我们必须有！不能我们拿刀和拿枪的敌人战斗！//@伊锘: 美军别跑。//@步军都虞候: 看来他说话还是算数的。往太平洋上打？
1037	朝鲜核试验	联合国内部也有人下结论称，过去十年的联合国制裁未能阻止朝鲜核试验和导弹发射。目前，诸多联合国专家对联合国反朝制裁的效用提出质疑说，这些制裁没有遏制住朝鲜扩大核与导弹能力。——朝中社评论：必须放弃痴心妄想
1038	朝鲜核试验	距离中国不足百公里，三胖到底是要威胁谁？
1039	朝鲜核试验	朝鲜如果失手，咱东北老乡遭殃了，朝鲜和核术不会是我们给的吧？
1040	朝鲜核试验	流氓国家，美帝早晚会灭了你们的，而且是分分钟的事儿
1041	朝鲜核试验	韩国民众今夜无人入睡。[doge]
1042	朝鲜核试验	朝鲜的一意孤行只会让我们更恼火。送你一副对联→上联：no zuo no die why you try ; 下联：no try no high give me five.  横批： just do it。
1043	朝鲜核试验	日本防卫相中谷元1月22日在记者会上宣布，12架美军F-22“猛禽”隐形战机已于20日、21日飞抵美军横田空军基地，目的是针对朝鲜核试验，增加威慑力。另外，26架F-16战机也将访问横田，一同参加训练。
1044	朝鲜核试验	哎…真的一个奇怪的国家。[拜拜]
1045	朝鲜核试验	众所周知,在朝核问题上,朝鲜为啥一次次进行核试验,就是美国的核威胁和高压!朝鲜最高领导人金正恩的表态非常清楚,进行核试验不是针对韩国,更不是针对中国,就是针对美国!可见,朝核问题关键在美国,美国至少应对朝核问题承担90%以上的责任！
1046	朝鲜核试验	朝鲜如果进行了核试，对中国也是非常不利的。因为距中国太近，也担心核泄漏污染。而且，由于核试问题，引起美国进行定点清除核设施的可能性增加，一旦发生这样的情况，中国还能袖手旁观？很难说是否将中国拖入其中，也是一个危险。
1047	朝鲜核试验	美国星条旗报称，朝鲜第四次核试验迅速演变成3年来最激烈的对峙，半岛擦枪走火的危险时刻都存在。韩联社称，中国握有王牌，是朝核外交战的关键。朝鲜的石油进口百分之百依赖中国，如果中国断油一周，朝鲜社会便会陷入严重混乱。
1048	朝鲜核试验	从朝鲜再次进行核试验以来，半岛局势就一直没有消停过。那么，在朝鲜不断“发射飞行物”、发出强硬言语威胁的背后，到底应该如何判断半岛的局势？朝鲜到底在想些什么？问题的答案，取决于朝鲜看待国际局势的视角。很明显，这种视角无疑是狭隘而危险的。 
1049	朝鲜核试验	今天是朝鲜人民军建军节，金三胖中午一点半左右会搞第五次核试验吗？#猴年牛市#
1050	朝鲜核试验	邻有恶犬，岂容酣眠[生病]
1051	朝鲜核试验	三胖还真是淘气呢，非得让你爸爸去收拾你么[doge]
1052	朝鲜核试验	一直制裁就没停过，然并卵，只要中国不再护短金胖子早就完了，然而中国就是不敢跟金胖子翻脸！
1053	朝鲜核试验	我希望炸弹能炸到我家乡多好呀，我陪贪官下地狱！
1054	朝鲜核试验	韩联社援引韩国气象厅消息称，16日中午12时30分许，朝鲜平壤东南方向34公里处发生里氏2.2级人工地震。此次地震震源深度为1公里，初步认定为爆破作业引发。 今年1月朝鲜试爆氢弹时，曾引发了4.8级人工地震。气象厅相关人士表示，考虑到地震发生地点及
1055	朝鲜核试验	中国同意制裁朝鲜，是因为想创造一个和平稳定的周边环境，以便于继续发展经济。但现在美国在南海明目张胆的挑衅，非要在我周边挑起事端，引起战火，那我们完全没有必要继续制裁朝鲜了！让朝鲜根美国对着干，目前阶段已经是利大于弊了！
1056	朝鲜核试验	北韩政府真的为民着想啊，大过节的炸鱼分给国民吃[偷笑]
1057	朝鲜核试验	选这么一地方……送他一个钻天猴，特制的，为了我们两国的友谊！
1058	朝鲜核试验	小鸟说早早早！你为什么背上炸药包[挖鼻]
1059	朝鲜核试验	昔有武神赵子龙，今有二愣金三胖[doge]
1060	朝鲜核试验	韩美怎么知道是不携带核弹头的没有拦截？
1061	朝鲜核试验	pm2.5一测还是300，重度污染，没变化啊。。。那肯定没影响了[笑cry][笑cry]
1062	朝鲜核试验	针对日前朝鲜第四次核试验和发射远程火箭，韩国政府决定明天开始撤离开城工业园区，暂时关闭开城工业园区，对朝鲜进行严厉的经济制裁。
1063	朝鲜核试验	没关系，炸不到北京，所以我兲朝在联合国的票该弃权还是照旧弃权。当然，中方继续表示强烈反对！
1064	朝鲜核试验	导弹射就射了，咋地？咬我啊？  关键是朝鲜已经吃准了地球上这些虚伪的大国。 你要让他当棋子，让要让你“吃不了兜着走”。 朝鲜核试验的事还没有说完，这次又发导弹，这世界好像完全被朝鲜掌控了。  谁敢惹他？当今世界还真找不出。不管，大国们的口号喊得多么响当当。
1065	朝鲜核试验	朝鲜第五次核试验！！！令中美头疼啊。
1066	朝鲜核试验	小粉红们最喜欢祖国统一，现在“中国人民”的老朋友朝鲜也要统一韩国了。
1067	朝鲜核试验	究竟谁想打破朝鲜半岛的现状“生战生乱” -一些中国人站在美日韩一边，把朝鲜半岛出现生战生乱危机的责任一股脑地推到朝鲜的头上。他们说，是朝鲜一意孤行地进行核试验与发射卫星造成了朝鲜半岛的危机，只要朝鲜不闹事，朝鲜半岛就风平浪静——这号人要么白痴，要么是美狗！ 
1068	朝鲜核试验	朝鲜不断进行核试验，不断给中国带来严重威胁，不知毛在阴间是否后悔？当年不顾国内残酷现实而卷入朝鲜战争，从而牺牲掉无数军人，和耗费掉庞大人力物力和财力，之后还白白遭到国际经济封锁和制裁几十年，从而让中国不断远落后于国际。还好中国避免了朝鲜的封建世袭制
1069	朝鲜核试验	今年伊始，朝鲜宣布氢弹试验成功，韩国总统朴槿惠表示将竭力展开外交努力反对朝鲜核试验。
1070	朝鲜核试验	三胖子有射了，最近射的比较频繁
1071	朝鲜核试验	个人认为 应该和平发展
1072	朝鲜核试验	（王毅就朝鲜核爆表明中方基本立场---中国回应朝鲜核试验：坚决反对！）----两个流氓国家，一个是祖孙三代强奸愚蠢的一个民族，另一个是玩老传统的封建社会。---人家都“核爆”了----你表什么明呀？----还“基本立场”-----恶心人不？
1073	朝鲜核试验	半岛统一，美国撤出韩国是最好结果
1074	朝鲜核试验	果断点儿就应该来个斩首行动，同时发动闪电战控制住核设施。。。
1075	朝鲜核试验	有迹象显示，朝鲜有可能在太阳节到来之际进行第五次核试验。真要再响一次，不仅朴槿惠，就连奥巴马都会很被动的，航母、核潜艇、F-22，以及秃鹫、萨德系统等等，显然都是摆设了，还是中国力推的六方会谈才是解决问题的关键。据悉，朝鲜已经应邀派高级代表团赴美磋商对表，不知韩国民众对此作何感想？
1076	朝鲜核试验	我感觉朝鲜这样的无赖国家拥有核武器受伤害最大的是中国啊！中国直接接壤的俄罗斯、印度、巴基斯坦、朝鲜都有核武器，中国是世界上唯一快被核武器包围的国家啊！有些人还在幸灾乐祸，目光短浅啊！害的是我们自己！可悲！
1077	朝鲜核试验	[偷乐]邻近大国被打脸
1078	朝鲜核试验	那片海跟你有什么仇什么怨
1079	朝鲜核试验	新加坡《联合早报》1月10日分析，朝鲜进行核试验对日本和韩国安保敲响警钟，可能使近期关系解冻的日韩进一步靠拢，甚至促使两国开展军事合作。该文章指出“日韩两国长期以来争执不下的慰安妇赔偿问题，上个... |朝鲜核试能...
1080	朝鲜核试验	当初我们搞核弹，列强全反对，成功的那一刻整个国人都疯了。我们把邓稼先当英雄。为嘛人家朝鲜搞个核武，你都那么紧张？替人家想过吗？任何一个国家都得靠自己，靠谁都靠不住。
1081	朝鲜核试验	流氓国家拥有了核武器 反正跟美国屁事没有又打不到美国 那天白眼狼翻脸不认人给你扔颗蘑菇弹玩玩
1082	朝鲜核试验	鉴于朝鲜在现阶段发挥的独特的地缘作用，鉴于朝鲜作为中国在东北亚的缓冲地位，鉴于中朝友好合作互助条约所确定的同盟关系，鉴于中国目前的实力和战略重心，鉴于中国面临着美国这个准敌国的复杂关系。朝鲜即使再次进行核试验或弹道导弹试验，中国都会捏着鼻子忍了。
1083	朝鲜核试验	作为订有友好条约的国家，朝对中方隐瞒如此重大的动作，已经完全无视条约的存在，无视此举对中国国家安全的影响。鉴于此，中方也完全不必在意这个条约的存在，不必为朝方蛮干所造成的后果埋单。用一句外交词令来说，就是 “由此造成的一切后果将由朝方自己承担”。
1084	朝鲜核试验	为了吉林的安全，借罗布泊给朝鲜同志。
1085	朝鲜核试验	反正射程打不到江苏，让东北人民担心去吧。[挖鼻][挖鼻][挖鼻]金胖三加把劲，争取打到那边去，把一帮开会的烩了[偷笑][偷笑][偷笑]
1086	朝鲜核试验	天呐   幸亏咱们撤得快！！
1087	朝鲜核试验	会哭的孩子有奶喝，但是太作的话，容易被家暴。
1088	朝鲜核试验	朝鲜现在突然杀出来，中日韩都没有好日子过，大家的汇率堪忧
1089	朝鲜核试验	世界接下来要靠原子弹维护世界和平了么？  小小一颗，足够毁灭大半个土地！ 好玩么！
1090	朝鲜核试验	03年中、韩、美、日、俄、朝就朝鲜核爆，举行了六方会谈。朝鲜签订了停止核试验协定，以此索要了大批财物。09年朝鲜撕毁协定，宣布永久性退出六方会谈，打了五国脸。对这种言而无信的流氓，聪明人都不会在同一条水沟跌倒第二次。只有大傻才会嚷嚷六方会谈，让三胖一次次打脸。
1091	朝鲜核试验	朝鲜咋不在韩国边界试验，还是害怕美国
1092	朝鲜核试验	朝鲜核试验的目的是想通过耍无赖的手段和美国直接对话，中国知道朝鲜的用意，也知道这个小弟早就不把大哥放在眼里了。很多人有疑问，为什么中国对朝鲜一忍再忍？其实道理很简单，作为地区大国，中国乐见朝鲜半岛局势紧张，希望他们瞎折腾，不管是打还是谈，最后都绕不开中国。
1093	朝鲜核试验	就是个地震，然后拿来说成核试验，零成本的核威胁。
1094	朝鲜核试验	金三肯定不对，但也是为了自己的安全，有伊拉克，阿富汗的深刻教训
1095	朝鲜核试验	拜托 重点不是抵制一个台独的小女孩好吗 而是抵制一边支持台独一边还在内地赚钱的傻逼！！重点能不能不放在挥国旗 未成年 这样的字眼上。。你都台独了我们还让你来内地发展 大陆人还没蠢到这种程度 棒子会让朝鲜人在韩国赚钱然后拿回国做核试验吗？
1096	朝鲜核试验	据韩联社1月10日消息，韩美两国军方10日同时发布消息称，美军B-52战略轰炸机当天上午从关岛安德森空军基地出发，中午进入驻韩美军乌山空军基地临近空域。此次美机进入韩半岛空域快于预期正是因为韩美两国把朝鲜核试验视作重大挑衅。
1097	朝鲜核试验	点赞 “恕不奉告”“你猜”更好  朝鲜或再次进行核试验？外交部：我不想回答
1098	朝鲜核试验	美韩今天在朝鲜半岛举行迄今最大规模的联合军演，1.5万美军、30多万韩国士兵参加，而韩国全部兵力不过65万。名为“关键决断”和“鹞鹰”的军演开启之际，朝鲜接连进行核试验、发射“远程火箭”引发的半岛紧张局势持续紧绷。
1099	朝鲜核试验	妈的国人脑残，印巴俄有核武也没见你们说威胁，一个被美国逼出核弹的国家你们这群王八蛋就瞎鸡巴叫!
1100	朝鲜核试验	环球网4月24日消息，朝鲜外交部长李洙墉接受美联社专访时表示，如果美国停止与韩国举行的年度军事演习，朝鲜已准备好停止核试爆。但如果我们继续朝着这条对抗之路走下去，只会引发灾难结果。不止对朝美而言而是对整个世界亦然 。
1101	朝鲜核试验	一头搞个人崇拜的猪而已
1102	朝鲜核试验	美国：你先放弃核武器，我就跟你谈。金三胖：你先跟我谈，我就放弃核武器。不知道谁会听谁的。
1103	朝鲜核试验	金灿荣：这次我觉得他们做的太不像话了，第四次核试验之前先跑到纽约和美国私下交往，把中国晾一边。后来又连个招呼都不打就进行核试验。未来中朝关系上，朝鲜肯定会恨中国一段时间，如果它不反思自己的问题，继续闹事，就可能被美韩揍一顿，我觉得这是最佳结果，揍一顿就老实了。
1104	朝鲜核试验	韩美军演放了多少导弹，还不许朝鲜放个玩玩？
1105	朝鲜核试验	一份朝鲜劳动党内部文件写道：“所有党员和劳动者用核暴风坚决地粉碎背离社会主义的中国的压迫策动吧。”并称今年1月朝鲜第四次核试验后，“中国在联合国制裁这一美名下，为了不动摇霸权地位，真心赞成对朝鲜的制裁”。同时，文件引用前朝鲜领导人金正日的遗训，称“不要对中国抱有哪怕是丝毫的幻想”
1106	朝鲜核试验	徐付群22分钟前现在该谁走？//@半岛老布:这棋是怎么走到这一步的？@早报网【蒋铁刚：中国的朝鲜政策错了吗？】如果中朝关系恢复正常了，两国最高领导人见面了，结果朝鲜还是像现在这样，今天搞次核试验，明天发射颗卫星，那中国不是明摆着打自己的脸吗？朝核问题以后怎么演变？从现在
1107	朝鲜核试验	把自己的底都亮了，真傻！我要是美国，一个月内行动。
1108	朝鲜核试验	当年苏联在古巴建导弹基地，肯尼迪不惜发动全面核战争也要制止，理由很简单，古巴离美国太近了。保护本国人民不受近在咫尺的导弹以及核弹头威胁，是执政者最基本的义务，没什么好解释的，没什么好商量的。
1109	朝鲜核试验	朝鲜官方恨中国不给钱，朝鲜民众恨中国延续了他们数十年的奴隶生涯。朝鲜的核弹打不到美国、日本，也不会打同宗同属的韩国，只会用古董歼轰机扔向东北。别以为我们防空力量强大，朝鲜的歼击机2010年还闯进辽宁抚顺呢[抓狂]
1110	朝鲜核试验	少打点导弹，还能多让人民吃两口饭
1111	朝鲜核试验	赶紧把这个疯子灭了吧，中国都被他害惨了。
1112	朝鲜核试验	三胖，你这是真要上天啊
1113	朝鲜核试验	4月23日，据韩联社援引，朝鲜当天向朝鲜半岛东北方向海域发射疑为潜射弹道导弹的飞行物。同一天，朝鲜外务相在美国接受美联社采访时表示，朝鲜已做好停止核试验的准备，前提是美韩两国停止每年在朝鲜半岛进行的联合军演。朝中社24日报道，朝鲜日前再次成功发射潜射导弹。
1114	朝鲜核试验	洪磊13日表示，维护国际核不扩散体系、反对朝鲜进行核试验，是中方一贯明确的立场。在半岛核问题和半岛局势问题上，中韩双方一直保持着密切沟通和协调。两国外长已就此通电话交换了看法。双方六方会谈团长也保持着沟通。（外交部）
1115	朝鲜核试验	2006年10月9日，朝鲜不顾國际社会的普遍反对，強行进行地下核试验，从而引发朝核危机。
1116	朝鲜核试验	要打快点打，磨磨唧唧，还能不能好好看新闻了
1117	朝鲜核试验	金家三代流氓政府，跟当年的红色高棉一样，全都是因为国家有了一个贪婪狂妄的独裁者家族，都是热衷屠杀的反人类罪。全世界比朝鲜地域广阔，资源丰富，占有地理优势，且无核的国家有很多，又有多少会因此受到美国威胁并必须靠拥核自卫。全世界打击的只是这个无耻的独裁政权而已。
1118	朝鲜核试验	回应朝鲜核试验，美国轰炸机飞越韩国领空。法新社：美国一架可携带核武器的B52轰炸机今天飞越韩国领空；这是2013年以来，美轰炸机首次公开飞越韩国，是朝鲜宣布氢弹试验后第二项反制措施，此前韩国边境高音喇叭宣传广播在中断4个月后被重新启用。 
1119	朝鲜核试验	心情十分不爽，损人不利己
1120	朝鲜核试验	据英国路透社4月18日报道，美国副国务卿布林肯周一称，如果朝鲜再次进行核试验，美国将进行强有力的回应。此前，有韩国媒体称朝鲜将在5月份进行第五次核试验。布林肯表示，如果朝鲜进一步挑衅，将是自掘坟墓。
1121	朝鲜核试验	我啥都不怕，就怕他们玩同归于尽  炸坏地球
1122	朝鲜核试验	反思对朝政策的失败，朝鲜人民苦啊
